tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,id,retweet_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
847157206088847362,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,None,21588,847157206088847362,6572,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,staffordshire_bullterrier,0.21960900000000005,american_staffordshire_terrier,0.178671,pug,0.123271
846874817362120707,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,None,21685,846874817362120707,4404,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,shetland_sheepdog,0.450539,papillon,0.187928,collie,0.140068
846514051647705089,2017-03-28 00:07:32,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,doggo,48410,846514051647705089,13076,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,0.650003,leonberg,0.0651992,norfolk_terrier,0.0529553
846153765933735936,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,None,34394,846153765933735936,10226,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,flat-coated_retriever,0.21845100000000006,labrador_retriever,0.10802
846042936437604353,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,None,17256,846042936437604353,3224,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,0.96111,labrador_retriever,0.0166952,tibetan_mastiff,0.00908153
845677943972139009,2017-03-25 16:45:08,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,None,None,27154,845677943972139009,5365,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,0.8086810000000001,groenendael,0.123141,newfoundland,0.0221432
845397057150107648,2017-03-24 22:08:59,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,doggo,8241,845397057150107648,2072,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,dandie_dinmont,0.394404,maltese_dog,0.186537,west_highland_white_terrier,0.181985
845306882940190720,2017-03-24 16:10:40,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,pupper,25225,845306882940190720,6039,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,irish_water_spaniel,0.567475,labrador_retriever,0.169496,curly-coated_retriever,0.101518
844973813909606400,2017-03-23 18:07:10,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,None,16361,844973813909606400,3617,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,labrador_retriever,0.742421,golden_retriever,0.195218,chihuahua,0.017320099999999998
844704788403113984,2017-03-23 00:18:10,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,None,42022,844704788403113984,11633,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,labrador_retriever,0.980213,golden_retriever,0.00701167,beagle,0.00314697
844223788422217728,2017-03-21 16:26:50,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,None,14753,844223788422217728,2450,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,labrador_retriever,0.71951,chesapeake_bay_retriever,0.122019,newfoundland,0.0388276
843856843873095681,2017-03-20 16:08:44,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,None,23211,843856843873095681,5220,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,labrador_retriever,0.92254,golden_retriever,0.0743578,great_pyrenees,0.00232495
843604394117681152,2017-03-19 23:25:35,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,None,18310,843604394117681152,3081,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,labrador_retriever,0.430583,golden_retriever,0.263581,great_pyrenees,0.179385
843235543001513987,2017-03-18 22:59:54,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,None,23315,843235543001513987,6852,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,pembroke,0.958452,cardigan,0.0237699,chihuahua,0.00526936
842846295480000512,2017-03-17 21:13:10,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,None,16440,842846295480000512,4023,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,labrador_retriever,0.461076,golden_retriever,0.154946,chihuahua,0.110249
842765311967449089,2017-03-17 15:51:22,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,Indie,None,7321,842765311967449089,1439,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,tub,0.665238,bucket,0.105166,labrador_retriever,0.0293399
842535590457499648,2017-03-17 00:38:32,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,None,19637,842535590457499648,3937,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,pembroke,0.685084,cardigan,0.314608,basenji,0.000159824
842163532590374912,2017-03-16 00:00:07,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,George,None,26569,842163532590374912,6568,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,french_bulldog,0.891227,soccer_ball,0.022811,bull_mastiff,0.012852
842115215311396866,2017-03-15 20:48:07,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,None,15204,842115215311396866,3386,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,0.293493,newfoundland,0.181336,schipperke,0.125152
841680585030541313,2017-03-14 16:01:03,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,Penny,None,27854,841680585030541313,8748,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,chihuahua,0.547401,bow_tie,0.198361,pembroke,0.0584925
841439858740625411,2017-03-14 00:04:30,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,None,None,13755,841439858740625411,4168,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,military_uniform,0.853684,labrador_retriever,0.0481999,groenendael,0.0153944
841314665196081154,2017-03-13 15:47:01,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,None,17305,841314665196081154,5312,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,afghan_hound,0.903712,saluki,0.035215,bloodhound,0.0265655
841077006473256960,2017-03-13 00:02:39,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,None,24926,841077006473256960,5991,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,brittany_spaniel,0.962985,blenheim_spaniel,0.014819999999999996,clumber,0.00955711
840632337062862849,2017-03-11 18:35:42,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,None,9761,840632337062862849,1972,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,0.711148,cocker_spaniel,0.157929,labrador_retriever,0.059581899999999986
840268004936019968,2017-03-10 18:27:58,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,None,20950,840268004936019968,6497,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,chesapeake_bay_retriever,0.8639870000000001,labrador_retriever,0.0526323,kelpie,0.0325736
839990271299457024,2017-03-10 00:04:21,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,None,14640,839990271299457024,2597,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,staffordshire_bullterrier,0.604938,american_staffordshire_terrier,0.31154,boston_bull,0.0371591
839549326359670784,2017-03-08 18:52:12,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,Winston,None,29957,839549326359670784,8805,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,swing,0.393527,norwich_terrier,0.05248,pembroke,0.0499006
839239871831150596,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,None,29684,839239871831150596,7422,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,leonberg,0.927021,newfoundland,0.0500091,saint_bernard,0.0107278
838921590096166913,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,None,12183,838921590096166913,2357,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,border_terrier,0.664538,brabancon_griffon,0.170451,yorkshire_terrier,0.08782360000000003
838561493054533637,2017-03-06 01:26:54,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,Walter,None,11892,838561493054533637,1504,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1,kelpie,0.216562,doormat,0.139994,dalmatian,0.13282
838476387338051585,2017-03-05 19:48:43,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,None,24664,838476387338051585,5484,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,great_pyrenees,0.997692,kuvasz,0.00100064,newfoundland,0.000404556
838083903487373313,2017-03-04 17:49:08,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,Daisy,None,19183,838083903487373313,3582,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,chow,0.800975,seat_belt,0.164133,pomeranian,0.017981
837820167694528512,2017-03-04 00:21:08,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,None,pupper,37277,837820167694528512,8952,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,golden_retriever,0.887625,labrador_retriever,0.0687175,kuvasz,0.0303868
837366284874571778,2017-03-02 18:17:34,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,Lucy,None,23074,837366284874571778,6005,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1,american_staffordshire_terrier,0.660085,staffordshire_bullterrier,0.334947,dalmatian,0.00269716
837110210464448512,2017-03-02 01:20:01,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,pupper,17480,837110210464448512,2731,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,siberian_husky,0.767696,eskimo_dog,0.217079,malamute,0.0116568
836989968035819520,2017-03-01 17:22:13,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,Mookie,None,13879,836989968035819520,2610,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,shopping_cart,0.572422,shopping_basket,0.414002,toy_poodle,0.005887300000000001
836753516572119041,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,Meera,doggo,21029,836753516572119041,5237,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,mortarboard,0.936882,academic_gown,0.0208154,schipperke,0.0115635
836260088725786625,2017-02-27 17:01:56,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,Lucy,None,23177,836260088725786625,4850,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,borzoi,0.564688,ice_bear,0.07826749999999999,pembroke,0.0579162
836001077879255040,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,None,None,20924,836001077879255040,4935,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,samoyed,0.963558,white_wolf,0.0198476,malamute,0.00590434
835574547218894849,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,Eli,None,19447,835574547218894849,4121,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,staffordshire_bullterrier,0.6106550000000001,muzzle,0.132138,american_staffordshire_terrier,0.109544
835297930240217089,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,None,17847,835297930240217089,3381,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,rottweiler,0.341276,border_terrier,0.33622,gordon_setter,0.0454483
835172783151792128,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,None,None,28552,835172783151792128,6516,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,border_collie,0.663138,collie,0.15249400000000002,cardigan,0.0354706
834931633769889797,2017-02-24 01:03:08,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,Tucker,None,11838,834931633769889797,1878,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,ice_bear,0.330573,soft-coated_wheaten_terrier,0.196476,irish_terrier,0.07309650000000001
834786237630337024,2017-02-23 15:25:23,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,None,22943,834786237630337024,6159,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier,0.156276,norwegian_elkhound,0.125912,boston_bull,0.0966239
834458053273591808,2017-02-22 17:41:18,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,None,10512,834458053273591808,1899,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback,0.468619,whippet,0.177531,redbone,0.106552
834209720923721728,2017-02-22 01:14:30,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,None,22594,834209720923721728,5476,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,pekinese,0.197861,labrador_retriever,0.00865404
834086379323871233,2017-02-21 17:04:24,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,None,14296,834086379323871233,2512,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,bath_towel,0.736759,sleeping_bag,0.0629591,labrador_retriever,0.0452627
833863086058651648,2017-02-21 02:17:06,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,None,14661,833863086058651648,2729,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.494969,great_pyrenees,0.312632,golden_retriever,0.141736
833826103416520705,2017-02-20 23:50:09,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,None,16728,833826103416520705,3904,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,chihuahua,0.438054,kelpie,0.149706,pembroke,0.0964805
833722901757046785,2017-02-20 17:00:04,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,None,22585,833722901757046785,3636,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,west_highland_white_terrier,0.918144,maltese_dog,0.0257207,lakeland_terrier,0.0202111
833479644947025920,2017-02-20 00:53:27,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,None,16258,833479644947025920,2357,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,cocker_spaniel,0.0711398,tibetan_mastiff,0.048694199999999986
832998151111966721,2017-02-18 17:00:10,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo,14549,832998151111966721,2522,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,0.539036,french_bulldog,0.317617,bull_mastiff,0.0939285
832757312314028032,2017-02-18 01:03:09,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,None,18423,832757312314028032,4127,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,cardigan,0.160888,staffordshire_bullterrier,0.159441,boston_bull,0.154368
832636094638288896,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,None,17379,832636094638288896,3220,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog,0.5250319999999999,siberian_husky,0.252238,malamute,0.216839
832369877331693569,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,None,18792,832369877331693569,3652,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,german_short-haired_pointer,0.105208,staffordshire_bullterrier,0.0543385
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggo,12385,832273440279240704,2673,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,pembroke,0.134081,ice_bear,0.0519278,pug,0.0443109
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,13887,832032802820481025,4746,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,ibizan_hound,0.152662,italian_greyhound,0.135055
